1.0	0.5	1.0	-0.45	10.0	0.16666666666666666	0.03	1.0
6.5986328125	1.8330078125	1.9716796875	0.06064453124999997	76.357421875	0.16748046875	0.03	1.0
7.53173828125	5.16552734375	5.57275390625	-0.076904296875	22.1728515625	0.16707356770833331	0.03	1.0
1.93310546875	3.83251953125	5.29443359375	0.43374023437500003	65.6787109375	0.16788736979166666	0.03	1.0
4.732421875	3.166015625	4.134765625	-0.3287109375	69.23828125	0.16829427083333331	0.03	1.0
2.8662109375	4.4990234375	3.8369140625	0.18193359375	17.119140625	0.16910807291666666	0.03	1.0
3.79931640625	2.49951171875	2.45751953125	-0.19467773437500002	58.5595703125	0.168701171875	0.03	1.0
4.1103515625	1.4228515625	5.3505859375	-0.25224609375	53.505859375	0.17073567708333331	0.03	1.0
5.35107421875	4.28173828125	2.03271484375	-0.160400390625	41.4208984375	0.171142578125	0.03	1.0
2.462890625	4.943359375	2.552734375	0.04042968749999998	49.19921875	0.17154947916666666	0.03	1.0
6.99853515625	0.76123046875	4.23486328125	0.343212890625	37.1142578125	0.17195638020833331	0.03	1.0
7.8154296875	3.7763671875	3.4658203125	-0.35595703125	84.267578125	0.17236328125	0.03	1.0
1.64599609375	1.92822265625	3.89794921875	-0.05317382812499999	95.0341796875	0.17277018229166666	0.03	1.0
6.8515625	4.6796875	4.8671875	0.30234374999999997	55.703125	0.17317708333333331	0.03	1.0
1.7314453125	3.3564453125	5.8388671875	-0.19951171875	32.060546875	0.17399088541666666	0.03	1.0
2.55517578125	1.61083984375	1.86181640625	0.211376953125	66.4697265625	0.173583984375	0.03	1.0
7.67529296875	2.93408203125	1.58349609375	-0.29047851562500004	19.9755859375	0.17439778645833331	0.03	1.0
3.583984375	2.345703125	3.001953125	0.40957031250000003	24.94140625	0.1748046875	0.03	1.0
5.82275390625	3.94482421875	3.74658203125	0.10766601562500006	12.8564453125	0.17521158854166666	0.03	1.0
3.92578125	4.19140625	1.80078125	-0.003515625000000022	34.2578125	0.17643229166666666	0.03	1.0
